Index,  Easting,  Northing,  Elevation,  X,  Y,  Deformation (mm),  Range (m)
4984, 693.157498962104, -8.27525116275148, -213.827233357039, 50, 24, 1.659277, 725.4363
4985, 713.905092068612, -14.6669341149174, -220.258287343767, 51, 24, 1.513142, 747.2545
4986, 713.752477903655, -20.8086454200493, -220.258287343767, 52, 24, 1.745981, 747.2545
4987, 714.849163142048, -26.9979946210253, -220.660231591161, 53, 24, 1.570513, 748.6182
4988, 723.702011454321, -33.5700271609993, -223.473823332393, 54, 24, 1.709028, 758.1636
4989, 724.687493832497, -39.8669055926144, -223.875767579786, 55, 24, 2.00057, 759.5273
4990, 721.066585367403, -45.8935324646778, -222.870906961302, 56, 24, 1.77707, 756.1182
4991, 723.89422115849, -52.3305881115267, -223.875767579786, 57, 24, 1.757351, 759.5273
4992, 722.767781075895, -58.5042830697981, -223.674795456089, 58, 24, 1.713616, 758.8455
4993, 731.322599682689, -65.5347357214769, -226.488369206799, 59, 24, 1.038728, 768.3909
4994, 734.62213093891, -72.2068159395198, -227.694201948979, 60, 24, 1.303061, 772.4818
4995, 733.973691764132, -78.5246415558824, -227.694201948979, 61, 24, 0.9757519, 772.4818
4996, 734.565348876395, -84.9864148626166, -228.096146196373, 62, 24, 2.353898, 773.8455
4997, 729.927681027879, -90.8206031604387, -226.890313454193, 63, 24, 1.333072, 769.7545
4998, 723.306852192837, -96.3233063814024, -225.081582331444, 64, 24, 1.149158, 763.6182
4999, 733.417411915977, -104.099381735736, -228.498090443766, 65, 24, 2.14275, 775.2091
5000, 724.763621611244, -109.240402471427, -226.086442949928, 66, 24, 1.374562, 767.0273
5001, 728.30063099147, -116.190543669931, -227.493229825283, 67, 24, 1.140492, 771.8
5002, 727.274001212854, -122.452352777451, -227.493229825283, 68, 24, 1.308496, 771.8
5003, 726.835068518487, -128.818797949192, -227.694201948979, 69, 24, 1.459853, 772.4818
5004, 727.621438972305, -135.425178546178, -228.29711832007, 70, 24, 0.9851527, 774.5273
5005, 738.57940054119, -144.050139799336, -232.115552689263, 71, 24, 1.288272, 787.4818
5006, 730.290505738785, -148.966945729756, -229.904877319121, 72, 24, 0.7767272, 779.9818
5007, 728.981802650607, -155.24466205488, -229.904877319121, 73, 24, 1.086756, 779.9818
